dut_id:5C291FDKY000BY result:PASS time:41.975 device_config: FM17-UB2N station_id: 4CS4_FVN-E2F3-G01_FATP-RF-CELL_BJ26A-01
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
station_info,station_info_latest_calibration_dut,"""5C291FDKY0005H""",'x' matches .*
station_info,station_info_latest_calibration_time,"""2026-02-02 18:36:16""",'x' matches .*
station_info,station_info_latest_calibration_result,"""PASS""",'x' matches .*
station_info,station_info_test_config_yaml,"""FATP_RF_CELL_FC_AOW_LOOP.yaml""",'x' matches .*
station_info,station_info_station_loss_file,"""MMW_fatp_station_loss.csv""",'x' matches .*
station_info,station_info_station_loss_offset_file,"""Not found""",'x' matches .*
station_info,station_info_dut_connection_type,"""WIFI""",'x' matches .*
equip_info,equip_info_rf_equip_manufacturer,"""Rohde&Schwarz""",'x' matches .*
equip_info,equip_info_rf_equip_model,"""CMW""",'x' matches .*
equip_info,equip_info_rf_equip_serial_number,"""1201.0002k06/101060""",'x' matches .*
equip_info,equip_info_rf_equip_software_options,"""K046,K046,K046,K046,K108,KM011,KM011,KM011,KM011,KM012,KM012,KM012,KM012,KM200,KM200,KM200,KM200,KM201,KM201,KM201,KM201,KM400,KM400,KM400,KM400,KM401,KM401,KM401,KM401,KM403,KM403,KM403,KM403,KM500,KM500,KM500,KM500,KM550,KM550,KM550,KM550,KM800,KM800,KM800,KM800,KM880,KM880,KM880,KM880,KT960,KV110,KV110,KV110,KV110""",'x' matches .*
equip_info,equip_info_rf_equip_hardware_options,"""CMW-H16E,KM200,KM400,KM500,KM800,KM880""",'x' matches .*
equip_info,equip_info_rf_equip_software_version,"""3.8.17""",'x' matches .*
MMW_NR5G_L-n12_HF711.0_PRX_TXTAS1-RXTAS1-CID9-FE134-FELG21-RF-Route459263_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n12_HF711.0_TXTAS1-RXTAS1-CID9-FE134-FELG21-RF-Route459263_Ant1_CUN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.69,21.0 , 27.0
MMW_NR5G_L-n28_HF733.0_PRX_TXTAS1-RXTAS1-CID16-FE146-FELG21-RF-Route459263_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n28_HF733.0_TXTAS1-RXTAS1-CID16-FE146-FELG21-RF-Route459263_Ant1_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.93,21.0 , 27.0
MMW_NR5G_L-n14_MF793.0_PRX_TXTAS1-RXTAS1-CID11-FE138-FELG21-RF-Route459263_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n14_MF793.0_TXTAS1-RXTAS1-CID11-FE138-FELG21-RF-Route459263_Ant1_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.95,21.0 , 27.0
MMW_NR5G_L-n26_LF819.0_PRX_TXTAS1-RXTAS1-CID15-FE144-FELG21-RF-Route459263_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n26_LF819.0_TXTAS1-RXTAS1-CID15-FE144-FELG21-RF-Route459263_Ant1_CBN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.87,21.0 , 27.0
MMW_NR5G_L-n5_HF844.0_PRX_TXTAS1-RXTAS1-CID6-FE130-FELG21-RF-Route459263_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n5_HF844.0_TXTAS1-RXTAS1-CID6-FE130-FELG21-RF-Route459263_Ant1_CBN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.09,21.0 , 27.0
MMW_NR5G_L-n8_HF910.0_PRX_TXTAS1-RXTAS1-CID8-FE132-FELG21-RF-Route459263_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n8_HF910.0_TXTAS1-RXTAS1-CID8-FE132-FELG21-RF-Route459263_Ant1_CBN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.02,21.0 , 27.0
MMW_NR5G_M-n66_LF1715.0_PRX_TX-CID27-FE64-FELG10-RF-Route393727_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n66_LF1715.0_TX-CID27-FE64-FELG10-RF-Route393727_Ant1_CUP45H_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.26,20.0 , 28.0
MMW_NR5G_M-n66_HF1775.0_PRX_TX-CID27-FE64-FELG10-RF-Route393727_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n66_HF1775.0_TX-CID27-FE64-FELG10-RF-Route393727_Ant1_CBFV_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.69,20.0 , 28.0
MMW_NR5G_M-n2_LF1855.0_PRX_TX-CID3-FE45-FELG10-RF-Route393727_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n2_LF1855.0_TX-CID3-FE45-FELG10-RF-Route393727_Ant1_CBFV_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.35,20.0 , 28.0
MMW_NR5G_M-n66_HF2175.0_PRX_TX-CID30-FE41-FELG10-RF-Route515_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_RXP-65.0_PC3_rx_quality_cw,MMW_NR5G_M-n66_HF2175.0_PRX-CID30-FE41-FELG10-RF-Route515_Ant1_CBFH_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_RXP-65.0_rx_power_dbm,-64.96875,-69.0 , -61.0
MMW_NR5G_H-n41_LF2501.01_PRX_TX-CID23-FE62-FELG0-RF-Route393727_Ant1_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n41_LF2501.01_TX-CID23-FE62-FELG0-RF-Route393727_Ant1_CUFV_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,25.43,19.0 , 29.0
MMW_NR5G_H-n41_HF2685.0_PRX_TX-CID23-FE62-FELG0-RF-Route393727_Ant1_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n41_HF2685.0_TX-CID23-FE62-FELG0-RF-Route393727_Ant1_CUFV_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,26.04,19.0 , 29.0
MMW_NR5G_UH-n78_MF3549.99_PRX_TX-CID43-FE176-FELG32-RF-Route393983_Ant1_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n78_MF3549.99_TX-CID43-FE176-FELG32-RF-Route393983_Ant1_CUFH_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,23.6,19.0 , 29.0
MMW_NR5G_UH-n77_MF3750.0_PRX_TX-CID42-FE167-FELG32-RF-Route393983_Ant1_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n77_MF3750.0_TX-CID42-FE167-FELG32-RF-Route393983_Ant1_CUFH_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.44,19.0 , 29.0
MMW_NR5G_UH-n78_HF3795.0_PRX_TX-CID43-FE176-FELG32-RF-Route393983_Ant1_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n78_HF3795.0_TX-CID43-FE176-FELG32-RF-Route393983_Ant1_CUFH_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,23.85,19.0 , 29.0
MMW_NR5G_M-n66_LF1715.0_PRX_TX-CID26-FE63-FELG10-RF-Route393471_Ant2_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n66_LF1715.0_TX-CID26-FE63-FELG10-RF-Route393471_Ant2_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.6,20.0 , 28.0
MMW_NR5G_M-n2_MF1880.0_PRX_TX-CID2-FE44-FELG10-RF-Route393471_Ant2_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n2_MF1880.0_TX-CID2-FE44-FELG10-RF-Route393471_Ant2_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.74,20.0 , 28.0
MMW_NR5G_M-n2_HF1905.0_PRX_TX-CID2-FE44-FELG10-RF-Route393471_Ant2_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n2_HF1905.0_TX-CID2-FE44-FELG10-RF-Route393471_Ant2_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.77,20.0 , 28.0
MMW_NR5G_M-n1_LF1925.0_PRX_TX-CID0-FE39-FELG10-RF-Route393471_Ant2_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n1_LF1925.0_TX-CID0-FE39-FELG10-RF-Route393471_Ant2_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.77,20.0 , 28.0
MMW_NR5G_M-n66_HF2175.0_PRX_TX-CID29-FE40-FELG10-RF-Route1_Ant2_BW10_SC15_DFT-S-OFDM_QPSK_50@0_RXP-65.0_PC3_rx_quality_cw,MMW_NR5G_M-n66_HF2175.0_PRX-CID29-FE40-FELG10-RF-Route1_Ant2_CBFV_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_RXP-65.0_rx_power_dbm,-64.846875,-69.0 , -61.0
MMW_NR5G_H-n30_MF2310.0_PRX_TX-CID17-FE54-FELG10-RF-Route393471_Ant2_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n30_MF2310.0_TX-CID17-FE54-FELG10-RF-Route393471_Ant2_CBFV_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.06,19.0 , 29.0
MMW_NR5G_H-n41_LF2501.01_PRX_TX-CID22-FE61-FELG0-RF-Route393471_Ant2_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n41_LF2501.01_TX-CID22-FE61-FELG0-RF-Route393471_Ant2_CBFV_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.7,19.0 , 29.0
MMW_NR5G_H-n38_HF2615.0_PRX_TX-CID18-FE59-FELG0-RF-Route393471_Ant2_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n38_HF2615.0_TX-CID18-FE59-FELG0-RF-Route393471_Ant2_CUFV_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.55,19.0 , 29.0
MMW_NR5G_H-n41_HF2685.0_PRX_TX-CID22-FE61-FELG0-RF-Route393471_Ant2_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n41_HF2685.0_TX-CID22-FE61-FELG0-RF-Route393471_Ant2_CB0V_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.1,19.0 , 29.0
MMW_NR5G_M-n66_LF1715.0_PRX_TXTAS2-RXTAS2-CID27-FE64-FELG10-RF-Route393727_Ant5_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n66_LF1715.0_TXTAS2-RXTAS2-CID27-FE64-FELG10-RF-Route393727_Ant5_CBFH_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.79,20.0 , 28.0
MMW_NR5G_M-n2_LF1855.0_PRX_TXTAS2-RXTAS2-CID3-FE45-FELG10-RF-Route393727_Ant5_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n2_LF1855.0_TXTAS2-RXTAS2-CID3-FE45-FELG10-RF-Route393727_Ant5_CBFH_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.85,20.0 , 28.0
MMW_NR5G_M-n2_HF1905.0_PRX_TXTAS2-RXTAS2-CID3-FE45-FELG10-RF-Route393727_Ant5_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n2_HF1905.0_TXTAS2-RXTAS2-CID3-FE45-FELG10-RF-Route393727_Ant5_CBFH_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.62,20.0 , 28.0
MMW_NR5G_M-n1_HF1975.0_PRX_TXTAS2-RXTAS2-CID1-FE42-FELG10-RF-Route393727_Ant5_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n1_HF1975.0_TXTAS2-RXTAS2-CID1-FE42-FELG10-RF-Route393727_Ant5_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.02,20.0 , 28.0
MMW_NR5G_M-n70_LF2000.0_DRX_TX-CID32-FE43-FELG10-RF-Route515_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_RXP-65.0_PC3_rx_quality_cw,MMW_NR5G_M-n70_LF2000.0_DRX-CID32-FE43-FELG10-RF-Route515_Ant5_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_RXP-65.0_rx_power_dbm,-64.471875,-69.0 , -61.0
MMW_NR5G_H-n30_MF2355.0_DRX_TX-CID20-FE29-FELG10-RF-Route515_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_RXP-65.0_PC3_rx_quality_cw,MMW_NR5G_H-n30_MF2355.0_DRX-CID20-FE29-FELG10-RF-Route515_Ant5_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_RXP-65.0_rx_power_dbm,-65.71875,-70.0 , -60.0
MMW_NR5G_H-n38_LF2575.0_PRX_TXTAS2-RXTAS0-CID19-FE60-FELG0-RF-Route393727_Ant5_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n38_LF2575.0_TXTAS2-RXTAS0-CID19-FE60-FELG0-RF-Route393727_Ant5_CBP45V_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.11,19.0 , 29.0
MMW_NR5G_H-n41_MF2592.99_PRX_TXTAS2-RXTAS0-CID23-FE62-FELG0-RF-Route393727_Ant5_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n41_MF2592.99_TXTAS2-RXTAS0-CID23-FE62-FELG0-RF-Route393727_Ant5_CBP45V_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.19,19.0 , 29.0
MMW_NR5G_H-n38_HF2615.0_PRX_TXTAS2-RXTAS0-CID19-FE60-FELG0-RF-Route393727_Ant5_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n38_HF2615.0_TXTAS2-RXTAS0-CID19-FE60-FELG0-RF-Route393727_Ant5_CBP45V_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.1,19.0 , 29.0
MMW_NR5G_H-n7_MF2655.0_DRX_TX-CID8-FE23-FELG10-RF-Route133643_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_RXP-65.0_PC3_rx_quality_cw,MMW_NR5G_H-n7_MF2655.0_DRX-CID8-FE23-FELG10-RF-Route133643_Ant5_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_RXP-65.0_rx_power_dbm,-64.78125,-70.0 , -60.0
MMW_NR5G_H-n41_HF2685.0_PRX_TXTAS2-RXTAS0-CID23-FE62-FELG0-RF-Route393727_Ant5_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n41_HF2685.0_TXTAS2-RXTAS0-CID23-FE62-FELG0-RF-Route393727_Ant5_CBP45V_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.12,19.0 , 29.0
MMW_NR5G_UH-n78_MF3549.99_PRX_TXTAS4-RXTAS3-CID43-FE176-FELG32-RF-Route393983_Ant5_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n78_MF3549.99_TXTAS4-RXTAS3-CID43-FE176-FELG32-RF-Route393983_Ant5_CUN45H_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.43,19.0 , 29.0
MMW_NR5G_UH-n48_MF3624.99_PRX_TXTAS4-RXTAS3-CID41-FE170-FELG32-RF-Route393983_Ant5_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n48_MF3624.99_TXTAS4-RXTAS3-CID41-FE170-FELG32-RF-Route393983_Ant5_CUN45H_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.76,19.0 , 29.0
MMW_NR5G_UH-n48_HF3690.0_PRX_TXTAS4-RXTAS3-CID41-FE170-FELG32-RF-Route393983_Ant5_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n48_HF3690.0_TXTAS4-RXTAS3-CID41-FE170-FELG32-RF-Route393983_Ant5_CUN45H_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.67,19.0 , 29.0
MMW_NR5G_UH-n77_MF3750.0_PRX_TXTAS4-RXTAS3-CID42-FE167-FELG32-RF-Route393983_Ant5_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n77_MF3750.0_TXTAS4-RXTAS3-CID42-FE167-FELG32-RF-Route393983_Ant5_CUFH_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.93,19.0 , 29.0
MMW_NR5G_UH-n77_HF4194.99_PRX_TXTAS4-RXTAS3-CID42-FE167-FELG32-RF-Route393983_Ant5_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n77_HF4194.99_TXTAS4-RXTAS3-CID42-FE167-FELG32-RF-Route393983_Ant5_CUN45H_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,23.75,19.0 , 29.0
MMW_NR5G_UH-n78_LF3305.01_PRX_TX-CID34-FE174-FELG32-RF-Route393471_Ant6_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n78_LF3305.01_TX-CID34-FE174-FELG32-RF-Route393471_Ant6_CBN45V_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,23.63,19.0 , 29.0
MMW_NR5G_UH-n78_MF3549.99_PRX_TX-CID34-FE174-FELG32-RF-Route393471_Ant6_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n78_MF3549.99_TX-CID34-FE174-FELG32-RF-Route393471_Ant6_CB0H_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.0,19.0 , 29.0
MMW_NR5G_UH-n48_MF3624.99_PRX_TX-CID24-FE168-FELG32-RF-Route393471_Ant6_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n48_MF3624.99_TX-CID24-FE168-FELG32-RF-Route393471_Ant6_CB0H_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.48,19.0 , 29.0
MMW_NR5G_UH-n48_HF3690.0_PRX_TX-CID24-FE168-FELG32-RF-Route393471_Ant6_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n48_HF3690.0_TX-CID24-FE168-FELG32-RF-Route393471_Ant6_CB0H_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.19,19.0 , 29.0
MMW_NR5G_UH-n77_HF4194.99_PRX_TX-CID32-FE165-FELG32-RF-Route393471_Ant6_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n77_HF4194.99_TX-CID32-FE165-FELG32-RF-Route393471_Ant6_CBP45H_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.78,19.0 , 29.0
MMW_NR5G_UH-n78_LF3305.01_PRX_TXTAS4-RXTAS3-CID34-FE174-FELG32-RF-Route393471_Ant7_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n78_LF3305.01_TXTAS4-RXTAS3-CID34-FE174-FELG32-RF-Route393471_Ant7_CBP45V_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,25.17,19.0 , 29.0
MMW_NR5G_UH-n48_MF3624.99_PRX_TXTAS4-RXTAS3-CID24-FE168-FELG32-RF-Route393471_Ant7_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n48_MF3624.99_TXTAS4-RXTAS3-CID24-FE168-FELG32-RF-Route393471_Ant7_CBFV_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.71,19.0 , 29.0
MMW_NR5G_UH-n48_HF3690.0_PRX_TXTAS4-RXTAS3-CID24-FE168-FELG32-RF-Route393471_Ant7_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n48_HF3690.0_TXTAS4-RXTAS3-CID24-FE168-FELG32-RF-Route393471_Ant7_CBFV_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.35,19.0 , 29.0
MMW_NR5G_UH-n77_MF3750.0_PRX_TXTAS4-RXTAS3-CID32-FE165-FELG32-RF-Route393471_Ant7_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n77_MF3750.0_TXTAS4-RXTAS3-CID32-FE165-FELG32-RF-Route393471_Ant7_CBFV_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.34,19.0 , 29.0
MMW_NR5G_UH-n78_HF3795.0_PRX_TXTAS4-RXTAS3-CID34-FE174-FELG32-RF-Route393471_Ant7_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n78_HF3795.0_TXTAS4-RXTAS3-CID34-FE174-FELG32-RF-Route393471_Ant7_CBFV_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.19,19.0 , 29.0
MMW_NR5G_UH-n77_HF4194.99_PRX_TXTAS4-RXTAS3-CID32-FE165-FELG32-RF-Route393471_Ant7_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_UH-n77_HF4194.99_TXTAS4-RXTAS3-CID32-FE165-FELG32-RF-Route393471_Ant7_CBP45V_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.46,19.0 , 29.0
NR5G_SUB6_instrument_teardown,NR5G_SUB6_instrument_teardown_status,0,0.0 , 0.0
NB_IOT_instrument_init,NB_IOT_instrument_init_status,0,0.0 , 0.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_RX_Ant1_CBFH_RA1_2199.9MHz,31.07,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_RX_Ant1_CUFH_RA1_1525.1MHz,23.86,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_RX_Ant1_CUFH_RA1_2199.9MHz,28.82,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_RX_Ant5_CB0V_RA1_1525.1MHz,28.16,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_RX_Ant5_CBP45V_RA1_2199.9MHz,29.29,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_RX_Ant5_CUP45V_RA1_1542.0MHz,29.3,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_RX_Ant5_CUP45V_RA1_1558.9MHz,29.11,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_TX_Ant5_CBFV_RA1_1995.0MHz,26.1,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_TX_Ant5_CBFV_RA1_2009.9MHz,24.05,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_TX_Ant5_CBP45V_RA1_1626.6MHz,27.4,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_TX_Ant5_CBP45V_RA1_1643.5MHz,25.6,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_TX_Ant5_CBP45V_RA1_1660.4MHz,26.91,0.0 , 100.0
NB_IOT_instrument_init,RF_path_loss_NB_IOT_TX_Ant5_CBP45V_RA1_2009.9MHz,26.15,0.0 , 100.0
MMW_NTN_M-n255_LF1626.6_TXTAS0_SC15.000_QPSK_TXP24.8_tx_quality,MMW_NTN_M-n255_LF1626.6_TXTAS0_Ant5_CBP45V_SC15.000_QPSK_TXP24.8_tx_power_dbm,23.15,19.0 , 29.0
MMW_NTN_M-n255_MF1643.5_TXTAS0_SC15.000_QPSK_TXP24.8_tx_quality,MMW_NTN_M-n255_MF1643.5_TXTAS0_Ant5_CBP45V_SC15.000_QPSK_TXP24.8_tx_power_dbm,23.21,19.0 , 29.0
MMW_NTN_M-n255_HF1660.4_TXTAS0_SC15.000_QPSK_TXP24.8_tx_quality,MMW_NTN_M-n255_HF1660.4_TXTAS0_Ant5_CBP45V_SC15.000_QPSK_TXP24.8_tx_power_dbm,23.07,19.0 , 29.0
